tweet_id,hashtag
1644358361008283650,28M
1644358361008283650,Elecciones2023
1644357606612377602,yoapoyoalgobierno
1644355832560197632,Barcelona
1644349486532009984,valents
1644349486532009984,cataluña
1644349486532009984,catalunya
1644349079617404929,CampanyaElectotaldelPoble
1644346000423755783,Opinión
1644342253484163074,valents
1644342253484163074,cataluña
1644342253484163074,catalunya
1644341606059761670,AMB
1644334028089065475,yoapoyoalgobierno
